0.8653846153846154,3.125,0.16346153846153846,0.28846153846153844,1.5576923076923077
2.6704545454545454,0.8977272727272727,0.13636363636363635,0.5,1.7954545454545454
5.0,0.0,0.17391304347826086,0.4782608695652174,0.34782608695652173
5.0,1.0,0.0,0.0,0.0
0.0,4.482142857142857,0.4107142857142857,0.23214285714285715,0.875
6.0,0.0,0.0,0.0,0.0
3.6315789473684212,0.0,1.7894736842105263,0.15789473684210525,0.42105263157894735
3.0,3.0,0.0,0.0,0.0
4.0,0.7674418604651163,0.023255813953488372,0.27906976744186046,0.9302325581395349
0.4,0.619277108433735,2.3951807228915665,0.1855421686746988,2.4
