3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,2.3333333333333335,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0
0.0,2.0,0.5,0.5,0.0,2.8333333333333335,0.0,0.3333333333333333,0.5,0.3333333333333333
1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0625,0.0625,0.1875,0.8125,0.0,2.4375,2.1875,0.375,0.3125,0.5625
0.0,4.0,1.0,0.0,0.0,0.75,0.25,0.25,0.75,0.0
1.0,0.0,0.0,1.3333333333333333,2.6666666666666665,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
2.0,0.5,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.5
3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
0.2903225806451613,0.5806451612903226,0.12096774193548387,0.23655913978494625,0.510752688172043,0.18548387096774194,0.3870967741935484,0.4112903225806452,0.3736559139784946,3.903225806451613
0.0,1.4166666666666667,0.25,0.4166666666666667,0.0,0.16666666666666666,3.0,0.08333333333333333,0.3333333333333333,1.3333333333333333
1.0,0.0,0.0,3.6666666666666665,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
0.0,3.0,1.25,0.25,0.125,0.375,0.125,0.125,0.625,1.125
3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0606060606060606,0.030303030303030304,0.12121212121212122,0.15151515151515152,0.7575757575757576,0.030303030303030304,0.3939393939393939,0.3939393939393939,0.2727272727272727,2.787878787878788
0.0,0.8333333333333334,2.1666666666666665,0.3333333333333333,0.0,2.8333333333333335,0.0,0.0,0.3333333333333333,0.5
3.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,2.5714285714285716
1.105263157894737,2.3684210526315788,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.10526315789473684,0.5263157894736842,2.5789473684210527
